date,installation,status,plot_id,logger_id,hours_above_80,hours_below_80,days,daily_min_rh
2019-06-13,riversedge,invaded,i2,03,23.916666666666668,0,1,90.584
2019-06-13,riversedge,native,n1,02,8.166666666666666,15.75,1,43.705
2019-06-14,riversedge,invaded,i2,03,20.916666666666668,3.0833333333333335,2,68.789
2019-06-14,riversedge,native,n1,02,4.25,19.75,2,50.225
2019-06-15,riversedge,invaded,i2,03,18.666666666666668,5.333333333333333,3,60.833
2019-06-15,riversedge,native,n1,02,5.416666666666667,18.583333333333332,3,51.122
2019-06-16,riversedge,invaded,i2,03,18.083333333333332,5.916666666666667,4,61.175
2019-06-16,riversedge,native,n1,02,6.416666666666667,17.583333333333332,4,53.314
2019-06-17,riversedge,invaded,i2,03,23.333333333333332,0.6666666666666666,5,78.666
2019-06-17,riversedge,native,n1,02,9.25,14.75,5,61.483
2019-06-18,riversedge,invaded,i2,03,24,0,6,87.492
2019-06-18,riversedge,native,n1,02,1.75,22.25,6,52.85
2019-06-19,riversedge,invaded,i2,03,24,0,7,90.128
2019-06-19,riversedge,native,n1,02,1.6666666666666667,22.333333333333332,7,40.236
2019-06-20,riversedge,invaded,i2,03,24,0,8,90.497
2019-06-20,riversedge,native,n1,02,5.416666666666667,18.583333333333332,8,46.557
2019-06-21,riversedge,invaded,i2,03,24,0,9,84.922
2019-06-21,riversedge,native,n1,02,5,19,9,52.728
2019-06-22,riversedge,invaded,i2,03,24,0,10,84.336
2019-06-22,riversedge,native,n1,02,6.083333333333333,17.916666666666668,10,53.776
2019-06-23,riversedge,invaded,i2,03,18.75,5.25,11,67.455
2019-06-23,riversedge,native,n1,02,5.333333333333333,18.666666666666668,11,49.668
2019-06-24,riversedge,invaded,i2,03,18.166666666666668,5.833333333333333,12,64.082
2019-06-24,riversedge,native,n1,02,2.5833333333333335,21.416666666666668,12,52.834
2019-06-25,riversedge,invaded,i2,03,20.75,3.25,13,69.292
2019-06-25,riversedge,native,n1,02,2.75,21.25,13,56.653
2019-06-26,riversedge,invaded,i2,03,16.083333333333332,7.916666666666667,14,50.372
2019-06-26,riversedge,native,n1,02,5.666666666666667,18.333333333333332,14,39.398
2019-06-27,riversedge,invaded,i2,03,22.25,1.75,15,72.335
2019-06-27,riversedge,native,n1,02,13.916666666666666,10.083333333333334,15,71.806
2019-06-28,riversedge,invaded,i2,03,14.583333333333334,9.416666666666666,16,50.024
2019-06-28,riversedge,native,n1,02,6.083333333333333,17.916666666666668,16,42.488
2019-06-29,riversedge,invaded,i2,03,24,0,17,89.376
2019-06-29,riversedge,native,n1,02,4.75,19.25,17,63.294
2019-06-30,riversedge,invaded,i2,03,23.083333333333332,0.9166666666666666,18,77.35
2019-06-30,riversedge,native,n1,02,5.416666666666667,18.583333333333332,18,58.589
2019-07-01,riversedge,invaded,i2,03,16.25,7.75,19,59.884
2019-07-01,riversedge,native,n1,02,6,18,19,48.765
2019-07-02,riversedge,invaded,i2,03,14.916666666666666,9.083333333333334,20,50.31
2019-07-02,riversedge,native,n1,02,9.25,14.75,20,39.573
2019-07-03,riversedge,invaded,i2,03,15.416666666666666,8.583333333333334,21,52.839
2019-07-03,riversedge,native,n1,02,13.583333333333334,10.416666666666666,21,39.37
2019-07-04,riversedge,invaded,i2,03,13.833333333333334,10.166666666666666,22,47.083
2019-07-04,riversedge,native,n1,02,11.916666666666666,12.083333333333334,22,39.999
2019-07-05,riversedge,invaded,i2,03,24,0,23,87.495
2019-07-05,riversedge,native,n1,02,4.416666666666667,19.583333333333332,23,64.194
2019-07-06,riversedge,invaded,i2,03,24,0,24,92.163
2019-07-06,riversedge,native,n1,02,0.75,23.25,24,61.661
2019-07-07,riversedge,invaded,i2,03,24,0,25,90.1
2019-07-07,riversedge,native,n1,02,7.166666666666667,16.833333333333332,25,48.448
2019-07-08,riversedge,invaded,i2,03,24,0,26,91.339
2019-07-08,riversedge,native,n1,02,4.916666666666667,19.083333333333332,26,61.785
2019-07-09,riversedge,invaded,i2,03,24,0,27,84.843
2019-07-09,riversedge,native,n1,02,6.5,17.5,27,60.539
2019-07-10,riversedge,invaded,i2,03,24,0,28,84.381
2019-07-10,riversedge,native,n1,02,3.0833333333333335,20.916666666666668,28,61.469
2019-07-11,riversedge,invaded,i2,03,24,0,29,92.851
2019-07-11,riversedge,native,n1,02,11,13,29,63.686
2019-07-12,riversedge,invaded,i2,03,24,0,30,92.866
2019-07-12,riversedge,native,n1,02,7.916666666666667,16.083333333333332,30,67.813
2019-07-13,riversedge,invaded,i2,03,24,0,31,93.511
2019-07-13,riversedge,native,n1,02,18,6,31,64.463
2019-07-14,riversedge,invaded,i2,03,24,0,32,83.629
2019-07-14,riversedge,native,n1,02,13.083333333333334,10.916666666666666,32,61.805
2019-07-15,riversedge,invaded,i2,03,23.583333333333332,0.4166666666666667,33,77.996
2019-07-15,riversedge,native,n1,02,15.333333333333334,8.666666666666666,33,56.711
2019-07-16,riversedge,invaded,i2,03,23,1,34,71.144
2019-07-16,riversedge,native,n1,02,17.5,6.5,34,51.253
2019-07-17,riversedge,invaded,i2,03,24,0,35,80.739
2019-07-17,riversedge,native,n1,02,18.25,5.75,35,51.474
2019-07-18,riversedge,invaded,i2,03,23.833333333333332,0.16666666666666666,36,77.966
2019-07-18,riversedge,native,n1,02,19.5,4.5,36,49.61
2019-07-19,riversedge,invaded,i2,03,23.916666666666668,0.08333333333333333,37,78.491
2019-07-19,riversedge,native,n1,02,21.083333333333332,2.9166666666666665,37,48.385
2019-07-20,riversedge,invaded,i2,03,24,0,38,93.849
2019-07-20,riversedge,native,n1,02,22.5,1.5,38,62.714
2019-07-21,riversedge,invaded,i2,03,24,0,39,90.314
2019-07-21,riversedge,native,n1,02,21.25,2.75,39,63.88
2019-07-22,riversedge,invaded,i2,03,24,0,40,89.143
2019-07-22,riversedge,native,n1,02,22.166666666666668,1.8333333333333333,40,62.579
2019-07-23,riversedge,invaded,i2,03,24,0,41,96.133
2019-07-23,riversedge,native,n1,02,24,0,41,80.187
2019-07-24,riversedge,invaded,i2,03,24,0,42,96.89
2019-07-24,riversedge,native,n1,02,23.583333333333332,0.4166666666666667,42,77.99
2019-07-25,riversedge,invaded,i2,03,24,0,43,85.232
2019-07-25,riversedge,native,n1,02,20.166666666666668,3.8333333333333335,43,58.986
2019-07-26,riversedge,invaded,i2,03,23.083333333333332,0.9166666666666666,44,78.041
2019-07-26,riversedge,native,n1,02,18.833333333333332,5.166666666666667,44,53.588
2019-07-27,riversedge,invaded,i2,03,19.916666666666668,4.083333333333333,45,70.757
2019-07-27,riversedge,native,n1,02,18.25,5.75,45,49.798
2019-07-28,riversedge,invaded,i2,03,18.25,5.75,46,60.671
2019-07-28,riversedge,native,n1,02,17.333333333333332,6.666666666666667,46,42.77
2019-07-29,riversedge,invaded,i2,03,17.583333333333332,6.416666666666667,47,61.629
2019-07-29,riversedge,native,n1,02,17,7,47,43.715
2019-07-30,riversedge,invaded,i2,03,17.166666666666668,6.833333333333333,48,56.533
2019-07-30,riversedge,native,n1,02,16.333333333333332,7.666666666666667,48,46.256
2019-07-31,riversedge,invaded,i2,03,17.583333333333332,6.416666666666667,49,64.083
2019-07-31,riversedge,native,n1,02,16.25,7.75,49,51.755
2019-08-01,riversedge,invaded,i2,03,19.166666666666668,4.833333333333333,50,61.363
2019-08-01,riversedge,native,n1,02,19.25,4.75,50,44.33
